dataset_label,base_name,selection_scope,outer_fold,comparison_name,model_type,p,tuning_mode,tuning_metric,trial_number,n_trials_planned,tuning_score,best_tuning_score_so_far,model_params,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,param_log10_learning_rate,param_signature,feature_set_label,target_class_label
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,5,10,0.8639,0.8903,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,6,10,0.875,0.8903,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,7,10,0.8981,0.8981,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,8,10,0.8614,0.8981,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,9,10,0.896,0.8981,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,0,10,0.8825,0.8825,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,1,10,0.7803,0.8825,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,2,10,0.8434,0.8825,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,3,10,0.8729,0.8825,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,4,10,0.8941,0.8941,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,5,10,0.8651,0.8941,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,6,10,0.8802,0.8941,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,7,10,0.8999,0.8999,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,8,10,0.864,0.8999,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_2,2,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,9,10,0.8962,0.8999,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,0,10,0.8824,0.8824,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,1,10,0.7907,0.8824,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,2,10,0.8566,0.8824,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,3,10,0.878,0.8824,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,4,10,0.8973,0.8973,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,5,10,0.8712,0.8973,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,6,10,0.8842,0.8973,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,7,10,0.9041,0.9041,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,8,10,0.8585,0.9041,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_3,3,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,9,10,0.9021,0.9041,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,0,10,0.8709,0.8709,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,1,10,0.7928,0.8709,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,2,10,0.8447,0.8709,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,3,10,0.8689,0.8709,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,4,10,0.8856,0.8856,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,5,10,0.8632,0.8856,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,6,10,0.8724,0.8856,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,7,10,0.8956,0.8956,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,8,10,0.8504,0.8956,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_4,4,method_scores_plus_chemical_descriptors_plus_target_context,xgboost,33,nested,spearman,9,10,0.8909,0.8956,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Chem. descriptors + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,0,10,0.8895,0.8895,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,1,10,0.8185,0.8895,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,2,10,0.8676,0.8895,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,3,10,0.8765,0.8895,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,4,10,0.8955,0.8955,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,5,10,0.8719,0.8955,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,6,10,0.8849,0.8955,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,7,10,0.8976,0.8976,"{'learning_rate': 0.032, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.585}",0.032,2.0,400.0,0.585,-1.494850021680094,learning_rate=0.032;max_depth=2;n_estimators=400;subsample=0.585,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,8,10,0.8677,0.8976,"{'learning_rate': 0.247, 'max_depth': 8, 'n_estimators': 100, 'subsample': 0.904}",0.247,8.0,100.0,0.904,-0.6073030467403343,learning_rate=0.247;max_depth=8;n_estimators=100;subsample=0.904,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_0,0,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,9,10,0.8959,0.8976,"{'learning_rate': 0.0495, 'max_depth': 2, 'n_estimators': 250, 'subsample': 0.72}",0.0495,2.0,250.0,0.72,-1.3053948010664314,learning_rate=0.0495;max_depth=2;n_estimators=250;subsample=0.72,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,0,10,0.8814,0.8814,"{'learning_rate': 0.065, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.799}",0.065,8.0,300.0,0.799,-1.1870866433571443,learning_rate=0.065;max_depth=8;n_estimators=300;subsample=0.799,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,1,10,0.7979,0.8814,"{'learning_rate': 0.00139, 'max_depth': 3, 'n_estimators': 150, 'subsample': 0.933}",0.00139,3.0,150.0,0.933,-2.856985199745905,learning_rate=0.00139;max_depth=3;n_estimators=150;subsample=0.933,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,2,10,0.854,0.8814,"{'learning_rate': 0.00112, 'max_depth': 6, 'n_estimators': 400, 'subsample': 0.985}",0.00112,6.0,400.0,0.985,-2.9507819773298185,learning_rate=0.00112;max_depth=6;n_estimators=400;subsample=0.985,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,3,10,0.8716,0.8814,"{'learning_rate': 0.00282, 'max_depth': 3, 'n_estimators': 550, 'subsample': 0.592}",0.00282,3.0,550.0,0.592,-2.549750891680639,learning_rate=0.00282;max_depth=3;n_estimators=550;subsample=0.592,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,4,10,0.8907,0.8907,"{'learning_rate': 0.0117, 'max_depth': 5, 'n_estimators': 250, 'subsample': 0.646}",0.0117,5.0,250.0,0.646,-1.9318141382538383,learning_rate=0.0117;max_depth=5;n_estimators=250;subsample=0.646,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,5,10,0.8665,0.8907,"{'learning_rate': 0.00529, 'max_depth': 2, 'n_estimators': 400, 'subsample': 0.683}",0.00529,2.0,400.0,0.683,-2.2765443279648143,learning_rate=0.00529;max_depth=2;n_estimators=400;subsample=0.683,Scores + Glide uncertainty + Target context,NA
na,na_random_kfold_cv_nested_tuning,outer_fold_1,1,method_scores_plus_glide_uncertainty_plus_target_context,xgboost,21,nested,spearman,6,10,0.8795,0.8907,"{'learning_rate': 0.00312, 'max_depth': 7, 'n_estimators': 350, 'subsample': 0.757}",0.00312,7.0,350.0,0.757,-2.505845405981557,learning_rate=0.00312;max_depth=7;n_estimators=350;subsample=0.757,Scores + Glide uncertainty + Target context,NA
