compound_id,target_id,target_class,strain,isomeric_smiles,label_pkd,glidesp_pr,pignet2_pr,ligunity_pr,boltz2_pr,balm_pr,mammal_pr,label_source,round_id
164656-23-9,pa_h5n1,PA,H5N1,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,3.964,0.3871,0.7288,0.4015,0.1964,0.8321,0.057,synthetic,round_0
165800-03-3,pa_h5n1,PA,H5N1,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,4.773,0.6398,0.4027,0.0427,0.015,0.1505,0.0492,synthetic,round_0
169590-42-5,pa_h5n1,PA,H5N1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,4.221,0.203,0.1395,0.1127,0.252,0.9047,0.9949,synthetic,round_0
170729-80-3,pa_h5n1,PA,H5N1,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.84,0.9862,0.8994,0.9658,0.7476,0.6806,0.516,synthetic,round_0
171599-83-0,pa_h5n1,PA,H5N1,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CC[NH+](C)CC4)ccc3OCC)nc12,4.305,0.4201,0.5594,0.8474,0.5243,0.1272,0.2419,synthetic,round_0
17321-77-6,pa_h5n1,PA,H5N1,C[NH+](C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,4.904,0.9309,0.996,0.9983,0.9926,0.162,0.7237,synthetic,round_0
1744-22-5,pa_h5n1,PA,H5N1,Nc1nc2ccc(OC(F)(F)F)cc2s1,4.455,0.6071,0.1051,0.0818,0.401,0.3543,0.7096,synthetic,round_0
175865-59-5,pa_h5n1,PA,H5N1,CC(C)[C@H]([NH3+])C(=O)OC[C@H](CO)OCn1cnc2c(=O)[nH]c(N)nc21,4.725,0.6081,0.5727,0.3862,0.8418,0.2725,0.8535,synthetic,round_0
179324-69-7,pa_h5n1,PA,H5N1,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,5.262,0.0193,0.0872,0.9567,0.9906,0.4966,0.4439,synthetic,round_0
179463-17-3,pa_h5n1,PA,H5N1,CC[C@@H](C)C[C@H](C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCC[NH3+])NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@H]([C@H](O)CC[NH3+])NC(=O)[C@H]([C@@H](O)[C@H](O)c2ccc(O)cc2)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@H]([C@@H](C)O)NC1=O,3.037,0.4443,0.444,0.0472,0.4481,0.7007,0.0768,synthetic,round_0
18010-40-7,pa_h5n1,PA,H5N1,CCCC[N@@H+]1CCCC[C@@H]1C(=O)Nc1c(C)cccc1C,3.882,0.8738,0.7458,0.2515,0.7356,0.1046,0.5945,synthetic,round_0
183133-96-2,pa_h5n1,PA,H5N1,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,4.162,0.2156,0.2027,0.6742,0.2654,0.269,0.3789,synthetic,round_0
186826-86-8,pa_h5n1,PA,H5N1,COc1c(N2C[C@@H]3CCC[NH2+][C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,3.892,0.2583,0.4217,0.0743,0.3598,0.7887,0.613,synthetic,round_0
188062-50-2,pa_h5n1,PA,H5N1,Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,5.149,0.6181,0.9293,0.5646,0.7812,0.6561,0.7089,synthetic,round_0
190786-44-8,pa_h5n1,PA,H5N1,O=C([O-])CCC[N@H+]1CC[C@H](O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,4.998,0.8419,0.3514,0.6975,0.2613,0.7671,0.8783,synthetic,round_0
19171-19-8,pa_h5n1,PA,H5N1,Nc1cccc2c1C(=O)N([C@@H]1CCC(=O)NC1=O)C2=O,4.287,0.063,0.2117,0.0516,0.0798,0.8487,0.3516,synthetic,round_0
19356-17-3,pa_h5n1,PA,H5N1,C=C1CC[C@@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,4.791,0.3991,0.0961,0.7991,0.8828,0.849,0.6983,synthetic,round_0
19387-91-8,pa_h5n1,PA,H5N1,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,5.445,0.6723,0.3914,0.8505,0.883,0.671,0.825,synthetic,round_0
1953-02-2,pa_h5n1,PA,H5N1,C[C@@H](S)C(=O)NCC(=O)[O-],4.281,0.0798,0.0793,0.2366,0.3108,0.4044,0.8396,synthetic,round_0
196597-26-9,pa_h5n1,PA,H5N1,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,6.056,0.8533,0.6083,0.6668,0.9596,0.6007,0.3536,synthetic,round_0
19767-45-4,pa_h5n1,PA,H5N1,O=S(=O)([O-])CCS,5.845,0.7725,0.8579,0.7706,0.5681,0.9956,0.7105,synthetic,round_0
19774-82-4,pa_h5n1,PA,H5N1,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,4.66,0.9757,0.9147,0.612,0.7717,0.4883,0.7595,synthetic,round_0
198480-56-7,pa_h5n1,PA,H5N1,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCC[NH+]3CCCCCC3)cc2)c2ccc(O)cc12,4.373,0.8479,0.9615,0.3171,0.1411,0.3601,0.154,synthetic,round_0
201530-41-8,pa_h5n1,PA,H5N1,O=C([O-])c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,5.058,0.7376,0.7302,0.9518,0.9955,0.2786,0.0101,synthetic,round_0
202138-50-9,pa_h5n1,PA,H5N1,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,4.051,0.9986,0.9364,0.8498,0.6661,0.4017,0.0185,synthetic,round_0
2030-63-9,pa_h5n1,PA,H5N1,CC(C)/[NH+]=c1/cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,5.399,0.1551,0.6899,0.5424,0.2585,0.8028,0.1665,synthetic,round_0
204255-11-8,pa_h5n1,PA,H5N1,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H]([NH3+])C1,5.763,0.895,0.9746,0.6467,0.5509,0.8203,0.9748,synthetic,round_0
2062-78-4,pa_h5n1,PA,H5N1,O=c1[nH]c2ccccc2n1[C@H]1CC[N@H+](CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,3.824,0.0381,0.3788,0.8038,0.3676,0.8131,0.3399,synthetic,round_0
2068-78-2,pa_h5n1,PA,H5N1,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,3.845,0.9586,0.9972,0.6598,0.7656,0.0513,0.4349,synthetic,round_0
211915-06-9,pa_h5n1,PA,H5N1,CCCCCCOC(=O)N/N=C/c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,4.841,0.5211,0.3842,0.7735,0.465,0.2758,0.0048,synthetic,round_0
21256-18-8,pa_h5n1,PA,H5N1,O=C([O-])CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.422,0.7693,0.7086,0.8881,0.8153,0.623,0.8209,synthetic,round_0
2135-17-3,pa_h5n1,PA,H5N1,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,4.202,0.2674,0.6801,0.3594,0.6965,0.2415,0.6496,synthetic,round_0
21679-14-1,pa_h5n1,PA,H5N1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,4.518,0.2784,0.3615,0.4746,0.6202,0.1816,0.7771,synthetic,round_0
21736-83-4,pa_h5n1,PA,H5N1,C[NH2+][C@@H]1[C@H](O)[C@H]([NH2+]C)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,3.91,0.9673,0.5763,0.5401,0.2222,0.1065,0.2217,synthetic,round_0
2192-20-3,pa_h5n1,PA,H5N1,OCCOCC[NH+]1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,5.516,0.8573,0.8079,0.9618,0.923,0.1461,0.3552,synthetic,round_0
220127-57-1,pa_h5n1,PA,H5N1,Cc1ccc(NC(=O)c2ccc(C[NH+]3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.139,0.2753,0.4341,0.554,0.0591,0.0221,0.0675,synthetic,round_0
220620-09-7,pa_h5n1,PA,H5N1,CN(C)c1cc(NC(=O)C[NH2+]C(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,4.32,0.5931,0.177,0.903,0.298,0.2277,0.0817,synthetic,round_0
22254-24-6,pa_h5n1,PA,H5N1,CC(C)[N@@+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@H](CO)c1ccccc1)C2,3.801,0.5599,0.6002,0.0423,0.5435,0.3073,0.6811,synthetic,round_0
22260-51-1,pa_h5n1,PA,H5N1,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2([O-])O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,6.498,0.6349,0.3493,0.9943,0.9898,0.2008,0.286,synthetic,round_0
223673-61-8,pa_h5n1,PA,H5N1,Nc1nc(CC(=O)Nc2ccc(CC[NH2+]C[C@H](O)c3ccccc3)cc2)cs1,4.721,0.9721,0.9364,0.9982,0.972,0.3321,0.7306,synthetic,round_0
224785-90-4,pa_h5n1,PA,H5N1,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,4.36,0.8605,0.5388,0.6048,0.6115,0.4333,0.3194,synthetic,round_0
22916-47-8,pa_h5n1,PA,H5N1,Clc1ccc(CO[C@@H](Cn2cc[nH+]c2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.294,0.9513,0.8375,0.8977,0.5292,0.7446,0.4866,synthetic,round_0
231277-92-2,pa_h5n1,PA,H5N1,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.575,0.9984,0.935,0.8351,0.9924,0.4475,0.1257,synthetic,round_0
242478-38-2,pa_h5n1,PA,H5N1,O=C(O[C@H]1C[N@H+]2CC[C@@H]1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,5.42,0.4144,0.773,0.4079,0.3575,0.999,0.8098,synthetic,round_0
2447-57-6,pa_h5n1,PA,H5N1,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,3.826,0.6795,0.8462,0.0103,0.0649,0.0201,0.5158,synthetic,round_0
24729-96-2,pa_h5n1,PA,H5N1,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)[C@H](C)Cl)[N@@H+](C)C1,6.953,0.7603,0.849,0.999,0.999,0.8841,0.8917,synthetic,round_0
25451-15-4,pa_h5n1,PA,H5N1,NC(=O)OCC(COC(N)=O)c1ccccc1,4.653,0.5163,0.2931,0.794,0.5895,0.8064,0.652,synthetic,round_0
2627-69-2,pa_h5n1,PA,H5N1,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,3.322,0.1575,0.5832,0.0171,0.0065,0.1653,0.0037,synthetic,round_0
26807-65-8,pa_h5n1,PA,H5N1,C[C@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,4.545,0.0184,0.3325,0.8166,0.6037,0.4513,0.5788,synthetic,round_0
269055-15-4,pa_h5n1,PA,H5N1,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,6.214,0.4362,0.822,0.9287,0.999,0.764,0.5033,synthetic,round_0
274693-27-5,pa_h5n1,PA,H5N1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,5.186,0.698,0.5609,0.7671,0.8831,0.7712,0.0416,synthetic,round_0
27833-64-3,pa_h5n1,PA,H5N1,C[NH+]1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,4.584,0.7371,0.5219,0.862,0.9239,0.163,0.1462,synthetic,round_0
2809-21-4,pa_h5n1,PA,H5N1,C[C@](O)(P(=O)([O-])[O-])P(=O)([O-])O,4.692,0.5558,0.7596,0.863,0.9029,0.9714,0.8469,synthetic,round_0
28657-80-9,pa_h5n1,PA,H5N1,CCn1nc(C(=O)[O-])c(=O)c2cc3c(cc21)OCO3,4.077,0.7404,0.6458,0.3678,0.1341,0.0707,0.0037,synthetic,round_0
286930-03-8,pa_h5n1,PA,H5N1,CC(C)C(=O)Oc1ccc(CO)cc1[C@@H](CC[NH+](C(C)C)C(C)C)c1ccccc1,4.19,0.7608,0.876,0.0814,0.1684,0.0272,0.3414,synthetic,round_0
297-76-7,pa_h5n1,PA,H5N1,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,4.009,0.0222,0.0996,0.6302,0.4224,0.1593,0.3549,synthetic,round_0
302-79-4,pa_h5n1,PA,H5N1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)[O-])C(C)(C)CCC1,4.742,0.0654,0.014,0.4521,0.4417,0.1928,0.0443,synthetic,round_0
302962-49-8,pa_h5n1,PA,H5N1,Cc1nc(N2CCN(CCO)CC2)cc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)[nH+]1,3.489,0.5552,0.4908,0.7655,0.5474,0.8033,0.7737,synthetic,round_0
304-20-1,pa_h5n1,PA,H5N1,NNc1[nH+]ncc2ccccc12,5.426,0.6538,0.9622,0.9928,0.9656,0.6371,0.5366,synthetic,round_0
3056-17-5,pa_h5n1,PA,H5N1,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,4.457,0.4386,0.5117,0.9089,0.8847,0.5594,0.0135,synthetic,round_0
30652-11-0,pa_h5n1,PA,H5N1,Cc1c(O)c(=O)ccn1C,4.289,0.9748,0.9791,0.3821,0.4786,0.1135,0.4211,synthetic,round_0
319460-85-0,pa_h5n1,PA,H5N1,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,6.558,0.9713,0.9989,0.9976,0.999,0.9582,0.8974,synthetic,round_0
320345-99-1,pa_h5n1,PA,H5N1,O=C(O[C@H]1C[N@+]2(CCCOc3ccccc3)CC[C@H]1CC2)C(O)(c1cccs1)c1cccs1,5.143,0.6813,0.9126,0.9971,0.8977,0.1445,0.1437,synthetic,round_0
321-30-2,pa_h5n1,PA,H5N1,Nc1ncnc2[nH]cnc12,3.891,0.7174,0.8071,0.3152,0.3926,0.0853,0.2927,synthetic,round_0
32986-56-4,pa_h5n1,PA,H5N1,[NH3+]C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]3O)[C@H]([NH3+])C[C@@H]2[NH3+])[C@H]([NH3+])C[C@@H]1O,3.853,0.5467,0.8696,0.8028,0.1369,0.5195,0.675,synthetic,round_0
33069-62-4,pa_h5n1,PA,H5N1,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,3.335,0.561,0.666,0.041,0.0611,0.1684,0.053,synthetic,round_0
330784-47-9,pa_h5n1,PA,H5N1,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,4.516,0.3242,0.3216,0.5787,0.395,0.4171,0.1709,synthetic,round_0
33402-03-8,pa_h5n1,PA,H5N1,C[C@H]([NH3+])[C@H](O)c1cccc(O)c1,3.711,0.9896,0.9033,0.2088,0.2589,0.6615,0.2006,synthetic,round_0
33419-42-0,pa_h5n1,PA,H5N1,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,6.356,0.9765,0.9969,0.9716,0.9808,0.5975,0.8169,synthetic,round_0
341031-54-7,pa_h5n1,PA,H5N1,CC[NH+](CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,6.809,0.9877,0.9461,0.9751,0.8112,0.9821,0.999,synthetic,round_0
34183-22-7,pa_h5n1,PA,H5N1,CCC[NH2+]C[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1,4.517,0.6705,0.6119,0.5424,0.7348,0.6156,0.9214,synthetic,round_0
34381-68-5,pa_h5n1,PA,H5N1,CCCC(=O)Nc1ccc(OC[C@@H](O)C[NH2+]C(C)C)c(C(C)=O)c1,4.609,0.8988,0.9669,0.7465,0.9851,0.9306,0.2809,synthetic,round_0
34552-83-5,pa_h5n1,PA,H5N1,CN(C)C(=O)C(CC[N@H+]1CC[C@](O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,4.4,0.6105,0.7952,0.6569,0.103,0.4375,0.3794,synthetic,round_0
34580-14-8,pa_h5n1,PA,H5N1,C[NH+]1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,4.46,0.0229,0.6207,0.0352,0.0097,0.2336,0.1615,synthetic,round_0
3543-75-7,pa_h5n1,PA,H5N1,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21,4.347,0.7006,0.0958,0.381,0.4087,0.001,0.0171,synthetic,round_0
36322-90-4,pa_h5n1,PA,H5N1,CN1C(C(=O)Nc2ccccn2)=C([O-])c2ccccc2S1(=O)=O,6.04,0.6881,0.541,0.8794,0.9908,0.2203,0.7327,synthetic,round_0
364782-34-3,pa_h5n1,PA,H5N1,C[C@@H]([NH2+]CCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,4.19,0.5054,0.7839,0.5185,0.7187,0.4963,0.9602,synthetic,round_0
367514-88-3,pa_h5n1,PA,H5N1,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1C[NH+]1CCN(c2nsc3ccccc23)CC1,4.318,0.7324,0.4501,0.6644,0.3612,0.0255,0.4255,synthetic,round_0
36791-04-5,pa_h5n1,PA,H5N1,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,4.287,0.9972,0.999,0.6555,0.575,0.6254,0.6597,synthetic,round_0
3717-88-2,pa_h5n1,PA,H5N1,Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,4.562,0.0055,0.011,0.1286,0.2742,0.6849,0.6758,synthetic,round_0
3801-06-7,pa_h5n1,PA,H5N1,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,4.216,0.5325,0.8739,0.6921,0.1416,0.7026,0.7905,synthetic,round_0
380843-75-4,pa_h5n1,PA,H5N1,COc1cc(Nc2c(C#N)cnc3cc(OCCC[NH+]4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.936,0.4677,0.8438,0.7368,0.6524,0.7874,0.1955,synthetic,round_0
38194-50-2,pa_h5n1,PA,H5N1,CC1=C(CC(=O)[O-])c2cc(F)ccc2/C1=C\c1ccc([S@](C)=O)cc1,3.708,0.0401,0.1877,0.6385,0.4098,0.2792,0.1146,synthetic,round_0
38304-91-5,pa_h5n1,PA,H5N1,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],4.56,0.4018,0.8302,0.8702,0.4273,0.0659,0.1209,synthetic,round_0
389-08-2,pa_h5n1,PA,H5N1,CCn1cc(C(=O)[O-])c(=O)c2ccc(C)nc21,5.298,0.8661,0.7841,0.4568,0.875,0.4602,0.3806,synthetic,round_0
3963-95-9,pa_h5n1,PA,H5N1,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12,3.708,0.124,0.1892,0.1625,0.1733,0.0453,0.3334,synthetic,round_0
3978-86-7,pa_h5n1,PA,H5N1,C[NH+]1CCC(=C2c3ccccc3CCc3cccnc32)CC1,4.077,0.6209,0.9298,0.1268,0.5457,0.1173,0.6871,synthetic,round_0
405165-61-9,pa_h5n1,PA,H5N1,[NH3+][C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2Cl)C1,4.536,0.3524,0.2781,0.2804,0.0888,0.3215,0.4911,synthetic,round_0
41340-25-4,pa_h5n1,PA,H5N1,CCc1cccc2c3c([nH]c12)[C@](CC)(CC(=O)[O-])OCC3,4.765,0.622,0.1023,0.0907,0.1174,0.936,0.3619,synthetic,round_0
42057-22-7,pa_h5n1,PA,H5N1,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],4.014,0.5442,0.8221,0.772,0.5796,0.5857,0.1943,synthetic,round_0
42461-84-7,pa_h5n1,PA,H5N1,Cc1c(Nc2ncccc2C(=O)[O-])cccc1C(F)(F)F,4.812,0.0156,0.0652,0.2764,0.2856,0.2616,0.3971,synthetic,round_0
42924-53-8,pa_h5n1,PA,H5N1,COc1ccc2cc(CCC(C)=O)ccc2c1,3.848,0.1297,0.5303,0.587,0.8428,0.3196,0.0318,synthetic,round_0
4342-03-4,pa_h5n1,PA,H5N1,CN(C)/N=N\c1nc[nH]c1C(N)=O,4.887,0.9685,0.7439,0.9262,0.9678,0.8343,0.5197,synthetic,round_0
440-17-5,pa_h5n1,PA,H5N1,CN1CC[NH+](CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.94,0.8071,0.4979,0.1488,0.0256,0.2938,0.5864,synthetic,round_0
444731-52-6,pa_h5n1,PA,H5N1,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,6.307,0.9713,0.9878,0.947,0.9753,0.9813,0.5106,synthetic,round_0
446-86-6,pa_h5n1,PA,H5N1,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,5.98,0.765,0.9005,0.9906,0.9725,0.9862,0.738,synthetic,round_0
452-35-7,pa_h5n1,PA,H5N1,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,4.06,0.8973,0.4516,0.9934,0.9269,0.0103,0.3302,synthetic,round_0
475207-59-1,pa_h5n1,PA,H5N1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,4.245,0.5265,0.4976,0.1382,0.0466,0.7328,0.9439,synthetic,round_0
50-01-1,pa_h5n1,PA,H5N1,NC(N)=[NH2+],4.579,0.0616,0.0278,0.07,0.0574,0.5169,0.65,synthetic,round_0
50-02-2,pa_h5n1,PA,H5N1,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.373,0.2843,0.8074,0.8082,0.6433,0.0604,0.1678,synthetic,round_0
50-04-4,pa_h5n1,PA,H5N1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,4.189,0.8947,0.9956,0.4613,0.4857,0.4721,0.338,synthetic,round_0
50-27-1,pa_h5n1,PA,H5N1,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,4.186,0.9814,0.9827,0.9171,0.9977,0.4482,0.3298,synthetic,round_0
50-28-2,pa_h5n1,PA,H5N1,C[C@@]12CC[C@@H]3c4ccc(O)cc4CC[C@@H]3[C@H]1CC[C@H]2O,4.444,0.7702,0.6369,0.7486,0.6733,0.4487,0.5438,synthetic,round_0
50-35-1,pa_h5n1,PA,H5N1,O=C1CC[C@H](N2C(=O)c3ccccc3C2=O)C(=O)N1,5.488,0.3542,0.3616,0.9668,0.9584,0.7603,0.186,synthetic,round_0
50-41-9,pa_h5n1,PA,H5N1,CC[NH+](CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,4.275,0.0853,0.1352,0.7058,0.4264,0.1787,0.7259,synthetic,round_0
50-55-5,pa_h5n1,PA,H5N1,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,3.656,0.1787,0.1333,0.4426,0.2817,0.2022,0.146,synthetic,round_0
50-63-5,pa_h5n1,PA,H5N1,CC[NH+](CC)CCC[C@@H](C)Nc1cc[nH+]c2cc(Cl)ccc12,4.074,0.588,0.7683,0.6342,0.9001,0.0438,0.0438,synthetic,round_0
50-78-2,pa_h5n1,PA,H5N1,CC(=O)Oc1ccccc1C(=O)[O-],4.726,0.9414,0.2365,0.7424,0.8748,0.7494,0.889,synthetic,round_0
50-81-7,pa_h5n1,PA,H5N1,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,4.381,0.9351,0.8257,0.9506,0.769,0.2771,0.4253,synthetic,round_0
50-91-9,pa_h5n1,PA,H5N1,O=c1[nH]c(=O)n([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1F,3.653,0.4004,0.8575,0.4328,0.6292,0.9261,0.7718,synthetic,round_0
503612-47-3,pa_h5n1,PA,H5N1,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,4.523,0.9955,0.797,0.9943,0.9013,0.804,0.3544,synthetic,round_0
50700-72-6,pa_h5n1,PA,H5N1,CC(=O)O[C@@H]1C[C@H]2CC[C@@H]3[C@@H](CC[C@]4(C)[C@@H]3C[C@@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@]2(C)C[C@H]1[NH+]1CCCCC1,4.233,0.2769,0.6218,0.2453,0.0691,0.2582,0.6372,synthetic,round_0
